"","SID","Year","OS_ID","OS_Name","Site","Material","Material.Overplant","Live_Density","Legal_Density","Sub_Legal_Density","Spat_Density","Non_Spat_Density","Latitude","Longitude","Deployment_Year","Deployment_Month","Material_Age","Sedimentation","Strata","Depth","Relief","SDO","BDO","SSal","BSal","STemp","BTemp"
"198","2009-6-2-OS-04-438",2009,"04","Clam Shoal",438,"Marl","NA",585.721774855567,173.731034914787,268.042168154242,143.948571786538,441.773203069029,"35 17.3994","75 37.4098",2005,4,4.16666666666667,3,"T",37,6,5.8,5.9,27.4,27.4,26.4,26.4
"199","2009-6-2-OS-04-449",2009,"04","Clam Shoal",449,"Marl","NA",529.131558957806,296.82989892755,212.943188361068,19.358471669188,509.773087288618,"35 17.4630","75 37.4540",2005,5,4.08333333333333,2,"B",37,6,5.8,5.9,27.4,27.4,26.4,26.4
"200","2009-6-2-OS-04-448",2009,"04","Clam Shoal",448,"Marl","NA",444.643861619821,154.455236141622,238.703546764325,51.4850787138741,393.158782905947,"35 17.4630","75 37.4540",2005,5,4.08333333333333,3,"T",37,6,5.8,5.9,27.4,27.4,26.4,26.4
"201","2009-6-2-OS-04-447",2009,"04","Clam Shoal",447,"Marl","NA",464.735774268167,213.778456163357,209.131098420675,41.826219684135,422.909554584032,"35 17.4630","75 37.4540",2005,5,4.08333333333333,3,"T",37,6,5.8,5.9,27.4,27.4,26.4,26.4
"202","2009-6-2-OS-04-443",2009,"04","Clam Shoal",443,"Marl","NA",531.049557351948,188.59703905957,277.932478614103,64.520039678274,466.529517673674,"35 17.4740","75 37.4470",2005,5,4.08333333333333,2,"B",37,6,5.8,5.9,27.4,27.4,26.4,26.4
"203","2009-6-2-OS-04-442",2009,"04","Clam Shoal",442,"Marl","NA",1145.51305304951,420.800713365125,561.067617820167,163.644721864215,981.868331185292,"35 17.4740","75 37.4470",2005,5,4.08333333333333,2,"T",37,6,5.8,5.9,27.4,27.4,26.4,26.4
"204","2009-6-2-OS-04-441",2009,"04","Clam Shoal",441,"Marl","NA",690.826306548328,314.388019746544,273.021175043052,103.417111758732,587.409194789596,"35 17.4740","75 37.4470",2005,5,4.08333333333333,2,"T",37,6,5.8,5.9,27.4,27.4,26.4,26.4
"205","2009-6-2-OS-04-444",2009,"04","Clam Shoal",444,"Marl","NA",987.149872320927,217.942179603322,589.725897750164,179.481794967441,807.668077353486,"35 17.4630","75 37.4390",2005,5,4.08333333333333,2,"T",37,6,5.8,5.9,27.4,27.4,26.4,26.4
"206","2009-6-2-OS-04-446",2009,"04","Clam Shoal",446,"Marl","NA",906.763866560644,323.844238057373,550.535204697534,32.3844238057373,874.379442754907,"35 17.4630","75 37.4390",2005,5,4.08333333333333,3,"B",37,6,5.8,5.9,27.4,27.4,26.4,26.4
"207","2009-6-2-OS-04-445",2009,"04","Clam Shoal",445,"Marl","NA",1454.25905969377,324.046855692634,964.236985231741,165.975218769398,1288.28384092438,"35 17.4630","75 37.4390",2005,5,4.08333333333333,3,"T",37,6,5.8,5.9,27.4,27.4,26.4,26.4
"208","2009-6-2-OS-04-454",2009,"04","Clam Shoal",454,"Marl","NA",607.515929607995,183.667606625673,362.625787440431,61.2225355418909,546.293394066104,"35 17.4520","75 37.4620",2005,4,4.16666666666667,4,"T",37,6,5.8,5.9,27.4,27.4,26.4,26.4
"209","2009-6-2-OS-04-453",2009,"04","Clam Shoal",453,"Marl","NA",849.976028794172,217.323416453055,516.746790232821,115.905822108296,734.070206685876,"35 17.4520","75 37.4620",2005,4,4.16666666666667,3,"T",37,6,5.8,5.9,27.4,27.4,26.4,26.4
"210","2009-6-2-OS-04-455",2009,"04","Clam Shoal",455,"Marl","NA",679.68207188192,239.50701580601,375.443430182394,64.7316258935162,614.950445988404,"35 17.4520","75 37.4620",2005,4,4.16666666666667,3,"B",37,6,5.8,5.9,27.4,27.4,26.4,26.4
"211","2009-6-1-OS-04-432",2009,"04","Clam Shoal",432,"Marl","NA",42.6633963632934,19.3924528924061,7.75698115696243,15.5139623139249,27.1494340493685,"35 17.2490","75 37.2960",2002,7,6.91666666666667,2,"T",38,7.5,5.9,5.7,27.3,25.7,26.7,26.3
"212","2009-6-1-OS-04-434",2009,"04","Clam Shoal",434,"Marl","NA",52.258921598149,36.5812451187043,15.6776764794447,0,52.258921598149,"35 17.2490","75 37.2960",2002,7,6.91666666666667,3,"B",38,7.5,5.9,5.7,27.3,25.7,26.7,26.3
"213","2009-6-1-OS-04-433",2009,"04","Clam Shoal",433,"Marl","NA",54.6532918346802,29.1484223118294,25.5048695228507,0,54.6532918346802,"35 17.2490","75 37.2960",2002,7,6.91666666666667,2,"T",38,7.5,5.9,5.7,27.3,25.7,26.7,26.3
"214","2010-3-25-OS-04-613",2010,"04","Clam Shoal",613,"Marl","NA",22.6586062384242,15.1057374922828,7.55286874614142,0,22.6586062384242,"35 17.3410","75 37.3490",2002,7,7.66666666666667,4,"T",37,4,8.7,8.8,19.1,18.6,13,13
"215","2010-3-25-OS-04-612",2010,"04","Clam Shoal",612,"Marl","NA",7.78217686467465,0,7.78217686467465,0,7.78217686467465,"35 17.3410","75 37.3490",2002,7,7.66666666666667,3,"T",37,4,8.7,8.8,19.1,18.6,13,13
"216","2010-3-25-OS-04-614",2010,"04","Clam Shoal",614,"Marl","NA",13.7369876724313,13.7369876724313,0,0,13.7369876724313,"35 17.3410","75 37.3490",2002,7,7.66666666666667,3,"B",37,4,8.7,8.8,19.1,18.6,13,13
"217","2010-3-25-OS-04-609",2010,"04","Clam Shoal",609,"Marl","NA",40.4915647207135,40.4915647207135,0,0,40.4915647207135,"35 17.4270","75 37.2850",2002,7,7.66666666666667,3,"T",37,4,8.7,8.8,19.1,18.6,13,13
"218","2010-3-25-OS-04-610",2010,"04","Clam Shoal",610,"Marl","NA",21.0892110261396,21.0892110261396,0,0,21.0892110261396,"35 17.4270","75 37.2850",2002,7,7.66666666666667,3,"T",37,4,8.7,8.8,19.1,18.6,13,13
"219","2010-3-25-OS-04-623",2010,"04","Clam Shoal",623,"Marl","NA",185.172169695383,86.7994545447108,98.3727151506722,0,185.172169695383,"35 17.4520","75 37.4470",2005,4,4.91666666666667,3,"B",37,6,8.7,8.8,19.1,18.6,13,13
"220","2010-3-25-OS-04-621",2010,"04","Clam Shoal",621,"Marl","NA",273.033816107471,140.017341593575,126.015607434217,7.00086707967874,266.032949027792,"35 17.4520","75 37.4470",2005,4,4.91666666666667,4,"T",37,6,8.7,8.8,19.1,18.6,13,13
"221","2010-3-25-OS-04-622",2010,"04","Clam Shoal",622,"Marl","NA",116.580098107003,80.7092986894634,35.8707994175393,0,116.580098107003,"35 17.4520","75 37.4470",2005,4,4.91666666666667,4,"T",37,6,8.7,8.8,19.1,18.6,13,13
"222","2010-3-25-OS-04-615",2010,"04","Clam Shoal",615,"Marl","NA",142.374308082665,108.475663301078,33.8986447815868,0,142.374308082665,"35 17.4630","75 37.4240",2005,4,4.91666666666667,4,"T",34,5,8.7,8.8,19.1,18.6,13,13
"223","2010-3-25-OS-04-617",2010,"04","Clam Shoal",617,"Marl","NA",361.980191853412,198.734222978344,134.855365592448,28.3906032826205,333.589588570791,"35 17.4630","75 37.4240",2005,4,4.91666666666667,4,"B",34,5,8.7,8.8,19.1,18.6,13,13
"224","2010-3-25-OS-04-616",2010,"04","Clam Shoal",616,"Marl","NA",221.624577923849,154.621798551522,67.0027793723264,0,221.624577923849,"35 17.4630","75 37.4240",2005,4,4.91666666666667,4,"T",34,5,8.7,8.8,19.1,18.6,13,13
"225","2010-3-24-OS-04-603",2010,"04","Clam Shoal",603,"Marl","NA",61.5987208855454,46.199040664159,15.3996802213863,0,61.5987208855454,"35 17.2700","75 37.2350",2002,7,7.66666666666667,3,"B",37,4,8.6,8.8,18.6,18.6,13,13
"226","2010-3-24-OS-04-602",2010,"04","Clam Shoal",602,"Marl","NA",37.9924473749977,10.8549849642851,27.1374624107127,0,37.9924473749977,"35 17.2700","75 37.2350",2002,7,7.66666666666667,3,"T",37,4,8.6,8.8,18.6,18.6,13,13
"227","2010-3-24-OS-04-605",2010,"04","Clam Shoal",605,"Marl","NA",5.08663530327682,5.08663530327682,0,0,5.08663530327682,"35 17.2490","75 37.2960",2004,6,5.75,3,"T",37,5,8.6,8.8,18.6,18.6,13,13
"228","2010-3-24-OS-04-604",2010,"04","Clam Shoal",604,"Marl","NA",11.9081726725419,0,11.9081726725419,0,11.9081726725419,"35 17.2490","75 37.2960",2004,6,5.75,3,"T",37,5,8.6,8.8,18.6,18.6,13,13
"229","2010-3-24-OS-04-607",2010,"04","Clam Shoal",607,"Marl","NA",59.0606894412408,39.3737929608272,9.84344824020681,9.84344824020681,49.217241201034,"35 17.3000","75 37.2860",2004,6,5.75,4,"T",30,2,8.6,8.8,18.6,18.6,13,13
"230","2010-3-24-OS-04-608",2010,"04","Clam Shoal",608,"Marl","NA",57.7236179928541,46.1788943942833,11.5447235985708,0,57.7236179928541,"35 17.3000","75 37.2860",2004,6,5.75,4,"B",30,2,8.6,8.8,18.6,18.6,13,13
"231","2010-3-25-OS-04-619",2010,"04","Clam Shoal",619,"Marl","NA",89.6493975440828,36.9144578122694,52.7349397318134,0,89.6493975440828,"35 17.4630","75 37.4390",2005,5,4.83333333333333,3,"T",34,6,8.6,9,18.7,19.1,13.2,13.5
"232","2010-3-25-OS-04-618",2010,"04","Clam Shoal",618,"Marl","NA",201.756074280445,141.229251996311,60.5268222841334,0,201.756074280445,"35 17.4630","75 37.4390",2005,5,4.83333333333333,4,"T",34,6,8.6,9,18.7,19.1,13.2,13.5
"233","2010-3-25-OS-04-620",2010,"04","Clam Shoal",620,"Marl","NA",208.461461330277,135.49994986468,57.3269018658261,15.6346095997708,192.826851730506,"35 17.4630","75 37.4390",2005,5,4.83333333333333,3,"B",34,6,8.6,9,18.7,19.1,13.2,13.5
"234","2010-10-19-OS-04-788",2010,"04","Clam Shoal",788,"Marl","Class B",3319.3624157918,0,1383.06767324658,1936.29474254522,1383.06767324658,"35 17.3990","75 37.4250",2010,3,0.583333333333333,4,"T",37,6,7.9,7.4,20.8,20.8,18.7,18.5
"235","2010-10-19-OS-04-790",2010,"04","Clam Shoal",790,"Marl","Class B",2439.7938558552,0,697.083958815771,1742.70989703943,697.083958815771,"35 17.3990","75 37.4250",2010,3,0.583333333333333,4,"B",37,6,7.9,7.4,20.8,20.8,18.7,18.5
"236","2010-10-19-OS-04-789",2010,"04","Clam Shoal",789,"Marl","Class B",2013.69160777561,0,1052.91064458855,960.780963187055,1052.91064458855,"35 17.3990","75 37.4250",2010,3,0.583333333333333,4,"T",37,6,7.9,7.4,20.8,20.8,18.7,18.5
"237","2010-10-19-OS-04-781",2010,"04","Clam Shoal",781,"Marl","Class B",129.395041377314,32.3487603443284,64.6975206886568,32.3487603443284,97.0462810329852,"35 17.3994","75 37.4098",2010,3,0.583333333333333,4,"B",37,6,7.9,7.4,20.8,20.8,18.7,18.5
"238","2010-10-19-OS-04-779",2010,"04","Clam Shoal",779,"Marl","Class B",404.59913079557,59.2096288969127,69.0779003797314,276.311601518926,128.287529276644,"35 17.3994","75 37.4098",2010,3,0.583333333333333,4,"T",37,6,7.9,7.4,20.8,20.8,18.7,18.5
"239","2010-10-19-OS-04-780",2010,"04","Clam Shoal",780,"Marl","Class B",28.0175504359923,7.00438760899807,0,21.0131628269942,7.00438760899807,"35 17.3994","75 37.4098",2010,3,0.583333333333333,4,"T",37,6,7.9,7.4,20.8,20.8,18.7,18.5
"240","2010-10-19-OS-04-785",2010,"04","Clam Shoal",785,"Marl","Class B",2397.584835533,0,1368.18699853785,1029.39783699515,1368.18699853785,"35 17.3990","75 37.4400",2010,3,0.583333333333333,3,"T",37,6,7.9,7.4,20.8,20.8,18.7,18.5
"241","2010-10-19-OS-04-786",2010,"04","Clam Shoal",786,"Marl","Class B",2651.10049607479,0,638.428282728215,2012.67221334658,638.428282728215,"35 17.3990","75 37.4400",2010,3,0.583333333333333,3,"T",37,6,7.9,7.4,20.8,20.8,18.7,18.5
"242","2010-10-19-OS-04-787",2010,"04","Clam Shoal",787,"Marl","Class B",1481.84301978595,0,246.973836630991,1234.86918315495,246.973836630991,"35 17.3990","75 37.4400",2010,3,0.583333333333333,3,"B",37,6,7.9,7.4,20.8,20.8,18.7,18.5
"243","2010-10-20-OS-04-799",2010,"04","Clam Shoal",799,"Marl","Class B",7.55804903062398,0,0,7.55804903062398,0,"35 17.2700","75 37.2350",2002,7,8.25,3,"B",27,4,6.8,5.4,21.2,21.5,19,19.2
"244","2010-10-20-OS-04-794",2010,"04","Clam Shoal",794,"Marl","Class B",54.3943098432098,0,9.06571830720163,45.3285915360082,9.06571830720163,"35 17.2490","75 37.2960",2002,7,8.25,3,"T",27,3,6.8,5.4,21.2,21.5,19,19.2
"245","2010-10-20-OS-04-795",2010,"04","Clam Shoal",795,"Marl","Class B",114.826577800162,0,8.83281367693554,105.993764123226,8.83281367693554,"35 17.2490","75 37.2960",2002,7,8.25,3,"T",27,3,6.8,5.4,21.2,21.5,19,19.2
"246","2010-10-20-OS-04-792",2010,"04","Clam Shoal",792,"Marl","Class B",608.427703759774,8.11236938346365,186.584495819664,413.730838556646,194.696865203128,"35 17.3410","75 37.3490",2002,7,8.25,4,"T",30,4,6.8,5.4,21.2,21.5,19,19.2
"247","2010-10-20-OS-04-791",2010,"04","Clam Shoal",791,"Marl","Class B",6.95831517785149,0,0,6.95831517785149,0,"35 17.3410","75 37.3490",2002,7,8.25,3,"T",30,4,6.8,5.4,21.2,21.5,19,19.2
"248","2010-10-20-OS-04-793",2010,"04","Clam Shoal",793,"Marl","Class B",116.591801687402,0,29.1479504218506,87.4438512655518,29.1479504218506,"35 17.3410","75 37.3490",2002,7,8.25,3,"B",30,4,6.8,5.4,21.2,21.5,19,19.2
"249","2010-10-19-OS-04-775",2010,"04","Clam Shoal",775,"Marl","Class B",392.717930407379,44.8820491894148,67.3230737841221,280.512807433842,112.205122973537,"35 17.4740","75 37.4470",2005,5,5.41666666666667,4,"B",37,6,7.9,7.4,20.8,20.8,18.7,18.5
"250","2010-10-19-OS-04-773",2010,"04","Clam Shoal",773,"Marl","Class B",409.150960438434,105.210246969883,140.280329293177,163.660384175374,245.490576263061,"35 17.4740","75 37.4470",2005,5,5.41666666666667,4,"T",37,6,7.9,7.4,20.8,20.8,18.7,18.5
"251","2010-10-19-OS-04-774",2010,"04","Clam Shoal",774,"Marl","Class B",114.651165388171,42.994187020564,35.8284891838034,35.8284891838034,78.8226762043674,"35 17.4740","75 37.4470",2005,5,5.41666666666667,4,"T",37,6,7.9,7.4,20.8,20.8,18.7,18.5
"252","2010-10-19-OS-04-782",2010,"04","Clam Shoal",782,"Marl","Class B",2986.51652311149,0,1270.57939799041,1715.93712512108,1270.57939799042,"35 17.3990","75 37.4550",2010,3,0.583333333333333,4,"T",37,7,7.9,7.4,20.8,20.8,18.7,18.5
"253","2010-10-19-OS-04-783",2010,"04","Clam Shoal",783,"Marl","Class B",2766.85787598626,0,433.363281780981,2333.49459420528,433.363281780981,"35 17.3990","75 37.4550",2010,3,0.583333333333333,4,"T",37,7,7.9,7.4,20.8,20.8,18.7,18.5
"254","2010-10-19-OS-04-784",2010,"04","Clam Shoal",784,"Marl","Class B",1067.70171567499,0,0,1067.70171567499,0,"35 17.3990","75 37.4550",2010,3,0.583333333333333,4,"B",37,7,7.9,7.4,20.8,20.8,18.7,18.5
"255","2010-10-19-OS-04-777",2010,"04","Clam Shoal",777,"Marl","Class B",204.68141683184,62.2943442531685,88.9919203616694,53.3951522170016,151.286264614838,"35 17.4740","75 37.4620",2005,4,5.5,4,"T",37,6,7.9,7.4,20.8,20.8,18.7,18.5
"256","2010-10-19-OS-04-776",2010,"04","Clam Shoal",776,"Marl","Class B",218.673423999554,104.13020190455,104.13020190455,10.413020190455,208.260403809099,"35 17.4740","75 37.4620",2005,4,5.5,4,"T",37,6,7.9,7.4,20.8,20.8,18.7,18.5
"257","2010-10-19-OS-04-778",2010,"04","Clam Shoal",778,"Marl","Class B",263.432947329256,78.3179032600491,121.036759583712,64.0782844854947,199.354662843761,"35 17.4740","75 37.4620",2005,4,5.5,4,"B",37,6,7.9,7.4,20.8,20.8,18.7,18.5
"258","2010-10-20-OS-04-800",2010,"04","Clam Shoal",800,"Marl","Class B",65.9895023965055,13.1979004793011,39.5937014379033,13.1979004793011,52.7916019172044,"35 17.2370","75 37.3510",2004,7,6.25,3,"T",37,6,6.8,5.4,21.2,21.5,19,19.2
"259","2010-10-20-OS-04-801",2010,"04","Clam Shoal",801,"Marl","Class B",21.1984030146807,10.5992015073404,10.5992015073404,0,21.1984030146807,"35 17.2370","75 37.3510",2004,7,6.25,3,"T",37,6,6.8,5.4,21.2,21.5,19,19.2
"260","2010-10-20-OS-04-802",2010,"04","Clam Shoal",802,"Marl","Class B",103.358812330255,0,17.2264687217091,86.1323436085456,17.2264687217091,"35 17.2370","75 37.3510",2004,7,6.25,4,"B",37,6,6.8,5.4,21.2,21.5,19,19.2
"261","2010-10-20-OS-04-808",2010,"04","Clam Shoal",808,"Marl","Class B",58.4142462894179,19.471415429806,0,38.9428308596119,19.471415429806,"35 17.3000","75 37.2860",2004,6,6.33333333333333,4,"B",27,3,6.8,5.4,21.2,21.5,19,19.2
"262","2010-10-20-OS-04-807",2010,"04","Clam Shoal",807,"Marl","Class B",34.1775254702726,0,25.6331441027044,8.54438136756814,25.6331441027044,"35 17.3000","75 37.2860",2004,6,6.33333333333333,4,"T",27,3,6.8,5.4,21.2,21.5,19,19.2
"263","2010-10-20-OS-04-806",2010,"04","Clam Shoal",806,"Marl","Class B",117.911303535535,15.7215071380714,15.7215071380714,86.4682892593926,31.4430142761428,"35 17.3000","75 37.2860",2004,6,6.33333333333333,4,"T",27,3,6.8,5.4,21.2,21.5,19,19.2
"264","2010-10-20-OS-04-804",2010,"04","Clam Shoal",804,"Marl","Class B",137.130061609459,34.2825154023647,51.4237731035471,51.4237731035471,85.7062885059118,"35 17.3770","75 37.3260",2004,6,6.33333333333333,4,"T",30,4,6.8,5.4,21.2,21.5,19,19.2
"265","2011-10-7-OS-04-991",2011,"04","Clam Shoal",991,"Marl","Class B",5.87595465132328,0,5.87595465132328,0,5.87595465132328,"35 17.4180","75 37.3740",2002,6,9.33333333333333,4,"B",30,4,7.3,7.3,25.1,25.1,18.7,18.6
"266","2011-10-7-OS-04-995",2011,"04","Clam Shoal",995,"Marl","Class B",23.3101650019615,0,5.82754125049038,17.4826237514712,5.82754125049038,"35 17.3410","75 37.3490",2002,7,9.25,4,"B",30,6,7.3,7.3,25.1,25.1,18.7,18.6
"267","2011-10-7-OS-04-1001",2011,"04","Clam Shoal",1001,"Marl","Class B",131.716938348763,0,91.188649626067,40.5282887226964,91.188649626067,"35 17.4640","75 37.3500",2009,12,1.83333333333333,4,"B",30,6,7.3,7.3,25.1,25.1,18.7,18.6
"268","2011-10-7-OS-04-1000",2011,"04","Clam Shoal",1000,"Marl","Class B",153.081988505972,0,94.7650405036971,58.3169480022751,94.7650405036971,"35 17.4640","75 37.3500",2009,12,1.83333333333333,4,"T",30,6,7.3,7.3,25.1,25.1,18.7,18.6
"269","2011-10-7-OS-04-998",2011,"04","Clam Shoal",998,"Marl","Class B",181.719972661107,0,153.027345398827,28.6926272622801,153.027345398827,"35 17.4740","75 37.3420",2009,12,1.83333333333333,4,"T",34,6,7.3,7.3,25.1,25.1,18.7,18.6
"270","2011-10-7-OS-04-999",2011,"04","Clam Shoal",999,"Marl","Class B",88.9377034306228,0,77.8204905017949,11.1172129288278,77.8204905017949,"35 17.4740","75 37.3420",2009,12,1.83333333333333,4,"B",34,6,7.3,7.3,25.1,25.1,18.7,18.6
"271","2011-10-7-OS-04-1007",2011,"04","Clam Shoal",1007,"Marl","Class B",133.687855551994,0,75.1994187479968,58.4884368039975,75.1994187479968,"35 17.4320","75 37.3720",2010,2,1.66666666666667,4,"B",30,4,7.3,7.3,25.1,25.2,18.7,18.6
"272","2011-10-7-OS-04-1006",2011,"04","Clam Shoal",1006,"Marl","Class B",241.262191064391,0,160.841460709594,80.4207303547971,160.841460709594,"35 17.4320","75 37.3720",2010,2,1.66666666666667,4,"T",30,4,7.3,7.3,25.1,25.2,18.7,18.6
"273","2011-10-7-OS-04-996",2011,"04","Clam Shoal",996,"Marl","Class B",134.472949457248,0,94.922081969822,39.5508674874258,94.922081969822,"35 17.4740","75 37.3570",2009,12,1.83333333333333,4,"T",30,6,7.3,7.3,25.1,25.2,18.7,18.6
"274","2011-10-7-OS-04-997",2011,"04","Clam Shoal",997,"Marl","Class B",25.3983035801777,0,8.46610119339256,16.9322023867851,8.46610119339255,"35 17.4740","75 37.3570",2009,12,1.83333333333333,3,"B",30,6,7.3,7.3,25.1,25.2,18.7,18.6
"275","2011-10-7-OS-04-1005",2011,"04","Clam Shoal",1005,"Marl","Class B",115.677790168108,0,115.677790168108,0,115.677790168108,"35 17.4210","75 37.2750",2010,2,1.66666666666667,4,"B",30,6,7.3,7.3,25.1,25.2,18.7,18.6
"276","2011-10-7-OS-04-1004",2011,"04","Clam Shoal",1004,"Marl","Class B",103.332720894157,0,90.4161307823872,12.9165901117696,90.4161307823872,"35 17.4210","75 37.2750",2010,2,1.66666666666667,4,"T",30,6,7.3,7.3,25.1,25.2,18.7,18.6
"277","2012-8-14-OS-04-1035",2012,"04","Clam Shoal",1035,"Marl","Class B",6.65846071350953,0,0,6.65846071350953,0,"35 17.2490","75 37.2960",2002,7,10.0833333333333,3,"T",34,4,6.1,5.9,26.3,26.5,27.7,27.6
"278","2012-8-16-OS-04-1051",2012,"04","Clam Shoal",1051,"Marl","Class B",0,0,0,0,0,"35 17.3990","75 37.3500",2010,3,2.41666666666667,3,"B",30,4,6.1,5.9,26.3,26.5,27.7,27.6
"279","2013-10-21-OS-04-1156",2013,"04","Clam Shoal",1156,"Marl","Class B",11.1777218876358,0,0,11.1777218876358,0,"35 17.3990","75 37.2450",2010,3,3.58333333333333,4,"B",34,4,2.6,2.7,21.6,21.6,21.6,21.7
"280","2013-10-21-OS-04-1155",2013,"04","Clam Shoal",1155,"Marl","Class B",11.2831836087572,0,0,11.2831836087572,0,"35 17.3990","75 37.2450",2010,3,3.58333333333333,4,"T",34,4,2.6,2.7,21.6,21.6,21.6,21.7
"281","2013-10-21-OS-04-1151",2013,"04","Clam Shoal",1151,"Marl","Class B",8.7970323023704,0,8.7970323023704,0,8.7970323023704,"35 17.3990","75 37.3200",2010,3,3.58333333333333,4,"T",34,4,2.6,2.7,21.6,21.6,21.6,21.7
"282","2013-10-21-OS-04-1153",2013,"04","Clam Shoal",1153,"Marl","Class B",8.66249030182047,0,0,8.66249030182047,0,"35 17.3990","75 37.3050",2010,3,3.58333333333333,4,"T",34,4,2.6,2.7,21.6,21.6,21.6,21.7
"283","2014-10-9-OS-04-1179",2014,"04","Clam Shoal",1179,"Marl","Class B",11.5525124667769,11.5525124667769,0,0,11.5525124667769,"35 17.3000","75 37.2860",2004,6,10.3333333333333,2,"T",27,3,7.3,7.3,20.3,20.4,21.3,21.4
"284","2014-10-9-OS-04-1183",2014,"04","Clam Shoal",1183,"Marl","Class B",7.73636055279571,0,0,7.73636055279571,0,"35 17.4210","75 37.2450",2010,2,4.66666666666667,2,"T",27,3,7.3,7.3,20.3,20.4,21.3,21.4
"285","2007-9-26-OS-05-108",2007,"05","Crab Hole",108,"Marl","NA",2040.47839788101,0,683.665442589,1356.81295529201,683.665442589,"35 43.6600","75 40.5700",2003,4,4.41666666666667,2,"B",40,6,NA,NA,23.2,25.9,25,24.6
"286","2007-9-26-OS-05-107",2007,"05","Crab Hole",107,"Marl","NA",2401.38571242976,23.7760961626709,903.491654181495,1474.1179620856,927.267750344166,"35 43.6600","75 40.5700",2003,4,4.41666666666667,2,"T",40,6,NA,NA,23.2,25.9,25,24.6
"287","2007-9-26-OS-05-106",2007,"05","Crab Hole",106,"Marl","NA",1684.37841706612,10.8669575294588,260.806980707012,1412.70447882965,271.673938236471,"35 43.6600","75 40.5700",2003,4,4.41666666666667,1,"T",40,6,NA,NA,23.2,25.9,25,24.6
"288","2007-9-26-OS-05-109",2007,"05","Crab Hole",109,"Marl","NA",994.937415074036,0,158.019471805876,836.91794326816,158.019471805876,"35 43.6600","75 40.5400",2003,4,4.41666666666667,2,"T",37,4,NA,NA,23.2,25.9,25,24.6
"289","2007-9-26-OS-05-111",2007,"05","Crab Hole",111,"Marl","NA",1515.59874354704,6.16097050222374,277.243672600068,1232.19410044475,283.404643102292,"35 43.6600","75 40.5400",2003,4,4.41666666666667,3,"B",37,4,NA,NA,23.2,25.9,25,24.6
"290","2007-9-26-OS-05-110",2007,"05","Crab Hole",110,"Marl","NA",1197.23037339972,0,291.389403049666,905.84097035005,291.389403049667,"35 43.6600","75 40.5400",2003,4,4.41666666666667,3,"T",37,4,NA,NA,23.2,25.9,25,24.6
"291","2007-9-26-OS-05-102",2007,"05","Crab Hole",102,"Marl","NA",973.695132256814,0,117.627599869951,856.067532386863,117.627599869951,"35 43.6400","75 40.5550",2003,4,4.41666666666667,2,"B",40,5,NA,NA,23.2,25.9,25,24.6
"292","2007-9-26-OS-05-101",2007,"05","Crab Hole",101,"Marl","NA",1093.74350649344,0,249.450273410784,844.293233082652,249.450273410784,"35 43.6400","75 40.5550",2003,4,4.41666666666667,1,"T",40,5,NA,NA,23.2,25.9,25,24.6
"293","2007-9-26-OS-05-100",2007,"05","Crab Hole",100,"Marl","NA",632.039497736961,0,237.79703875252,394.242458984441,237.79703875252,"35 43.6400","75 40.5550",2003,4,4.41666666666667,1,"T",40,5,NA,NA,23.2,25.9,25,24.6
"294","2007-9-26-OS-05-103",2007,"05","Crab Hole",103,"Marl","NA",2434.36173208808,9.85571551452663,689.900086016864,1734.60593055669,699.75580153139,"35 43.6400","75 40.5850",2003,4,4.41666666666667,2,"T",43,7,NA,NA,23.2,25.9,25,24.6
"295","2007-9-26-OS-05-104",2007,"05","Crab Hole",104,"Marl","NA",2357.31196549829,0,531.122757658566,1826.18920783973,531.122757658566,"35 43.6400","75 40.5850",2003,4,4.41666666666667,2,"T",43,7,NA,NA,23.2,25.9,25,24.6
"296","2007-9-26-OS-05-105",2007,"05","Crab Hole",105,"Marl","NA",1113.01607211328,0,232.211986268238,880.804085845039,232.211986268238,"35 43.6400","75 40.5850",2003,4,4.41666666666667,2,"B",43,7,NA,NA,23.2,25.9,25,24.6
"297","2007-9-27-OS-05-113",2007,"05","Crab Hole",113,"Marl","NA",1267.7265925948,18.921292426788,220.74841164586,1028.05688852215,239.669704072648,"35 43.6200","75 40.5400",2004,8,3.08333333333333,3,"T",37,5,NA,NA,23.2,25.9,25,24.6
"298","2007-9-27-OS-05-112",2007,"05","Crab Hole",112,"Marl","NA",1028.85333463229,5.35861111787653,284.006389247456,739.488334266962,289.365000365333,"35 43.6200","75 40.5400",2004,8,3.08333333333333,1,"T",37,5,NA,NA,23.2,25.9,25,24.6
"299","2007-9-27-OS-05-114",2007,"05","Crab Hole",114,"Marl","NA",1204.9282656798,0,200.8213776133,1004.1068880665,200.8213776133,"35 43.6200","75 40.5400",2004,8,3.08333333333333,2,"B",37,5,NA,NA,23.2,25.9,25,24.6
"300","2007-9-27-OS-05-117",2007,"05","Crab Hole",117,"Marl","NA",1313.16727667932,0,334.371297302604,978.795979376714,334.371297302604,"35 43.6200","75 40.5150",2004,8,3.08333333333333,2,"B",43,6,NA,NA,23.2,25.9,25,24.6
"301","2007-9-27-OS-05-116",2007,"05","Crab Hole",116,"Marl","NA",2533.1876751366,0,884.95639306082,1648.23128207578,884.956393060819,"35 43.6200","75 40.5150",2004,8,3.08333333333333,2,"T",43,6,NA,NA,23.2,25.9,25,24.6
